subject	predicate	object	datatype
evs:C157356	skos:altLabel	Insurance	xsd:string
evs:C157356	skos:altLabel	Health Insurance	xsd:string
obo:MONDO_0700007	skos:altLabel	idiopathic disorder	xsd:string
obo:MONDO_0000473	skos:altLabel	arterial disease	xsd:string
obo:MONDO_0000473	skos:altLabel	disease of artery	xsd:string
obo:MONDO_0000473	skos:altLabel	arterial disorder	xsd:string
obo:MONDO_0000473	skos:altLabel	artery disease or disorder	xsd:string
obo:MONDO_0000473	skos:altLabel	disease or disorder of artery	xsd:string
obo:MONDO_0000473	skos:altLabel	arteriopathy	xsd:string
obo:MONDO_0000473	skos:altLabel	disorder of artery	xsd:string
obo:MONDO_0000473	skos:altLabel	artery disease	xsd:string
obo:MONDO_0000462	skos:altLabel	disorder of ocular adnexa	xsd:string
obo:MONDO_0000462	skos:altLabel	disease or disorder of ocular adnexa	xsd:string
obo:MONDO_0000462	skos:altLabel	ocular adnexa disease or disorder	xsd:string
obo:MONDO_0000462	skos:altLabel	disease of ocular adnexa	xsd:string
obo:MONDO_0000462	skos:altLabel	ocular adnexa disease	xsd:string
bmir-radx:nih_cancer_past_yr	skos:altLabel	MT	xsd:string
bmir-radx:nih_cancer_past_yr	skos:altLabel	primary cancer	xsd:string
bmir-radx:nih_cancer_past_yr	skos:altLabel	organ system cancer	xsd:string
bmir-radx:nih_cancer_past_yr	skos:altLabel	malignant neoplastic disease	xsd:string
bmir-radx:nih_cancer_past_yr	skos:altLabel	CA	xsd:string
bmir-radx:nih_cancer_past_yr	skos:altLabel	malignant tumour	xsd:string
bmir-radx:nih_cancer_past_yr	skos:altLabel	cell type cancer	xsd:string
bmir-radx:nih_cancer_past_yr	skos:altLabel	malignancy	xsd:string
bmir-radx:nih_cancer_past_yr	skos:altLabel	malignant Growth	xsd:string
bmir-radx:nih_cancer_past_yr	skos:altLabel	malignant neoplasm (disease)	xsd:string
bmir-radx:nih_cancer_past_yr	skos:altLabel	malignant neoplasm	xsd:string
bmir-radx:nih_cancer_past_yr	skos:altLabel	neoplasm (disease), malignant	xsd:string
bmir-radx:nih_cancer_past_yr	skos:altLabel	cancer	xsd:string
bmir-radx:nih_cancer_past_yr	skos:altLabel	neoplasm, malignant	xsd:string
bmir-radx:nih_cancer_past_yr	skos:altLabel	malignant tumor	xsd:string
obo:MONDO_0019019	skos:altLabel	OI	xsd:string
obo:MONDO_0019019	skos:altLabel	Porak and Durante disease	xsd:string
obo:MONDO_0019019	skos:altLabel	Vrolik's disease	xsd:string
obo:MONDO_0019019	skos:altLabel	Osteopsathyrosis	xsd:string
obo:MONDO_0019019	skos:altLabel	brittle bone disease	xsd:string
obo:MONDO_0019019	skos:altLabel	Fragilitas ossium	xsd:string
obo:MONDO_0019019	skos:altLabel	Lobstein's syndrome	xsd:string
obo:MONDO_0019019	skos:altLabel	glass bone disease	xsd:string
obo:MONDO_0019019	skos:altLabel	Vrolik disease	xsd:string
obo:MONDO_0019019	skos:altLabel	Lobstein disease	xsd:string
obo:MONDO_0021681	skos:altLabel	sexually Transmitted infections	xsd:string
obo:MONDO_0021681	skos:altLabel	VD, venereal disease	xsd:string
obo:MONDO_0021681	skos:altLabel	venereal disease (VD)	xsd:string
obo:MONDO_0021681	skos:altLabel	venereal disease	xsd:string
obo:MONDO_0021681	skos:altLabel	STD	xsd:string
obo:MONDO_0021681	skos:altLabel	sexually Transmitted disorder	xsd:string
obo:MONDO_0021681	skos:altLabel	venereal diseases	xsd:string
obo:MONDO_0021681	skos:altLabel	disease, venereal	xsd:string
obo:MONDO_0021681	skos:altLabel	infection, sexually Transmitted	xsd:string
obo:MONDO_0021681	skos:altLabel	Transmitted infection, sexually	xsd:string
obo:MONDO_0021681	skos:altLabel	diseases, venereal	xsd:string
obo:MONDO_0021681	skos:altLabel	disease (VD), venereal	xsd:string
obo:MONDO_0021681	skos:altLabel	STI	xsd:string
obo:MONDO_0021681	skos:altLabel	Transmitted infections, sexually	xsd:string
obo:MONDO_0021681	skos:altLabel	disease, sexually Transmitted	xsd:string
obo:MONDO_0021681	skos:altLabel	sexually Transmitted infection	xsd:string
obo:MONDO_0021681	skos:altLabel	sexually transmitted disease	xsd:string
obo:MONDO_0021681	skos:altLabel	infections, sexually Transmitted	xsd:string
obo:MONDO_0021681	skos:altLabel	STIs	xsd:string
obo:MONDO_0021681	skos:altLabel	STDs	xsd:string
obo:MONDO_0021681	skos:altLabel	VD	xsd:string
obo:MONDO_0021681	skos:altLabel	diseases, sexually Transmitted	xsd:string
bmir-radx:nih_osteoporosis	skos:altLabel	osteoporosis, postmenopausal	xsd:string
bmir-radx:nih_osteoporosis	skos:altLabel	bone mineral density variation QTL, osteoporosis	xsd:string
bmir-radx:nih_osteoporosis	skos:altLabel	osteoporosis, susceptibility to	xsd:string
bmir-radx:nih_osteoporosis	skos:altLabel	osteoporosis, postmenopausal, susceptibility	xsd:string
bmir-radx:nih_osteoporosis	skos:altLabel	osteoporosis, involutional	xsd:string
bmir-radx:nih_osteoporosis	skos:altLabel	fracture, hip, susceptibility to	xsd:string
obo:MONDO_0005148	skos:altLabel	diabetes mellitus, type 2, protection against	xsd:string
obo:MONDO_0005148	skos:altLabel	adult onset diabetes	xsd:string
obo:MONDO_0005148	skos:altLabel	maturity-onset diabetes	xsd:string
obo:MONDO_0005148	skos:altLabel	diabetes mellitus, noninsulin-dependent, susceptibility to	xsd:string
obo:MONDO_0005148	skos:altLabel	insulin resistance, susceptibility to	xsd:string
obo:MONDO_0005148	skos:altLabel	non-insulin-dependent diabetes mellitus	xsd:string
obo:MONDO_0005148	skos:altLabel	non-insulin dependent diabetes mellitus	xsd:string
obo:MONDO_0005148	skos:altLabel	diabetes, type 2	xsd:string
obo:MONDO_0005148	skos:altLabel	diabetes mellitus, type 2, susceptibility to	xsd:string
obo:MONDO_0005148	skos:altLabel	diabetes mellitus, type II, susceptibility to	xsd:string
obo:MONDO_0005148	skos:altLabel	diabetes mellitus, type II	xsd:string
obo:MONDO_0005148	skos:altLabel	non-insulin dependent diabetes	xsd:string
obo:MONDO_0005148	skos:altLabel	T2DM - type 2 diabetes mellitus	xsd:string
obo:MONDO_0005148	skos:altLabel	type 2 diabetes	xsd:string
obo:MONDO_0005148	skos:altLabel	noninsulin-dependent diabetes mellitus	xsd:string
obo:MONDO_0005148	skos:altLabel	diabetes mellitus, noninsulin-dependent, association with	xsd:string
obo:MONDO_0005148	skos:altLabel	diabetes mellitus, noninsulin-dependent, late onset	xsd:string
obo:MONDO_0005148	skos:altLabel	type II diabetes	xsd:string
obo:MONDO_0005148	skos:altLabel	type 2 diabetes mellitus non-insulin dependent	xsd:string
obo:MONDO_0005148	skos:altLabel	diabetes mellitis type 2	xsd:string
obo:MONDO_0005148	skos:altLabel	diabetes mellitus, noninsulin-dependent, 2	xsd:string
obo:MONDO_0005148	skos:altLabel	diabetes mellitus, non-insulin-dependent, susceptibility to	xsd:string
obo:MONDO_0005148	skos:altLabel	insulin resistance, severe, digenic	xsd:string
obo:MONDO_0005148	skos:altLabel	adult-onset diabetes	xsd:string
obo:MONDO_0005148	skos:altLabel	diabetes mellitis type II	xsd:string
obo:MONDO_0005148	skos:altLabel	type 2 diabetes mellitus	xsd:string
obo:MONDO_0005148	skos:altLabel	type II diabetes mellitus	xsd:string
obo:MONDO_0005148	skos:altLabel	noninsulin dependent diabetes	xsd:string
obo:MONDO_0005148	skos:altLabel	hypertension, insulin resistance-related, susceptibility to	xsd:string
obo:MONDO_0005148	skos:altLabel	diabetes mellitus, type 2	xsd:string
obo:MONDO_0005148	skos:altLabel	diabetes mellitus, noninsulin-dependent	xsd:string
obo:MONDO_0005148	skos:altLabel	NIDDM	xsd:string
obo:MONDO_0005148	skos:altLabel	type 2 diabetes mellitus, susceptibility to	xsd:string
obo:MONDO_0005137	skos:altLabel	nutritional disorder	xsd:string
obo:MONDO_0005137	skos:altLabel	nutrition disease	xsd:string
evs:C17005	skos:altLabel	population	xsd:string
evs:C17005	skos:altLabel	Population	xsd:string
evs:C17005	skos:altLabel	Subpopulation	xsd:string
evs:C17005	skos:altLabel	Group	xsd:string
evs:C17005	skos:altLabel	Population Group	xsd:string
bmir-radx:nih_alcohol_yrs	skos:altLabel	alcohol history	xsd:string
bmir-radx:nih_alcohol_yrs	skos:altLabel	alcohol misuse	xsd:string
bmir-radx:nih_alcohol_yrs	skos:altLabel	alcohol abuse	xsd:string
bmir-radx:nih_alcohol_yrs	skos:altLabel	alcohol use, unspecified	xsd:string
bmir-radx:nih_alcohol_yrs	skos:altLabel	alcohol_history	xsd:string
bmir-radx:nih_alcohol_yrs	skos:altLabel	Alcohol Use	xsd:string
bmir-radx:nih_alcohol_yrs	skos:altLabel	Alcohol Use History	xsd:string
bmir-radx:nih_alcohol_yrs	skos:altLabel	Alcohol Consumption	xsd:string
bmir-radx:nih_alcohol_yrs	skos:altLabel	Alcohol History	xsd:string
obo:MONDO_0005324	skos:altLabel	seasonal allergic rhinitis	xsd:string
obo:MONDO_0005324	skos:altLabel	hay fever	xsd:string
obo:MONDO_0003014	skos:altLabel	runny nose	xsd:string
obo:MONDO_0003014	skos:altLabel	nasal cavity mucosa inflammation	xsd:string
obo:MONDO_0003014	skos:altLabel	inflammation of nasal cavity mucosa	xsd:string
obo:MONDO_0002254	skos:altLabel	symptom cluster	xsd:string
obo:MONDO_0002254	skos:altLabel	syndromic disease or disorder	xsd:string
obo:MONDO_0002254	skos:altLabel	cluster, symptom	xsd:string
obo:MONDO_0002254	skos:altLabel	syndrome associated with disease or disorder	xsd:string
obo:MONDO_0002254	skos:altLabel	symptom clusters	xsd:string
obo:MONDO_0002254	skos:altLabel	clusters, symptom	xsd:string
obo:MONDO_0002254	skos:altLabel	syndromes	xsd:string
obo:MONDO_0002254	skos:altLabel	syndrome	xsd:string
obo:MONDO_0002254	skos:altLabel	syndromic disease	xsd:string
bmir-radx:nih_depression	skos:altLabel	depression	xsd:string
bmir-radx:nih_depression	skos:altLabel	syndrome, depressive	xsd:string
bmir-radx:nih_depression	skos:altLabel	mental depression	xsd:string
bmir-radx:nih_depression	skos:altLabel	syndromes, depressive	xsd:string
bmir-radx:nih_depression	skos:altLabel	melancholia	xsd:string
bmir-radx:nih_depression	skos:altLabel	melancholias	xsd:string
evs:C16564	skos:altLabel	Patient Reported Ethnicity	xsd:string
evs:C16564	skos:altLabel	Ethnic Origins	xsd:string
evs:C16564	skos:altLabel	ethnicity	xsd:string
evs:C16564	skos:altLabel	ETHNICITY	xsd:string
evs:C16564	skos:altLabel	Ethnic Origin	xsd:string
evs:C16564	skos:altLabel	Ethnic Group	xsd:string
evs:C16564	skos:altLabel	Ethnicity	xsd:string
evs:C16564	skos:altLabel	ETHNIC	xsd:string
evs:C18742	skos:altLabel	Diagnostic or Prognostic Test	xsd:string
obo:MONDO_0002232	skos:altLabel	disease of nasal cavity	xsd:string
obo:MONDO_0002232	skos:altLabel	nasal cavity disease or disorder	xsd:string
obo:MONDO_0002232	skos:altLabel	disease or disorder of nasal cavity	xsd:string
obo:MONDO_0002232	skos:altLabel	nasal cavity disease	xsd:string
obo:MONDO_0002232	skos:altLabel	disorder of nasal cavity	xsd:string
obo:MONDO_0002232	skos:altLabel	nasal cavity disorder	xsd:string
bmir-radx:nih_hypertension	skos:altLabel	vascular hypertensive disorder	xsd:string
bmir-radx:nih_hypertension	skos:altLabel	pressure, high blood	xsd:string
bmir-radx:nih_hypertension	skos:altLabel	HTN	xsd:string
bmir-radx:nih_hypertension	skos:altLabel	increased blood pressure	xsd:string
bmir-radx:nih_hypertension	skos:altLabel	blood pressure, high	xsd:string
bmir-radx:nih_hypertension	skos:altLabel	hypertensive disease	xsd:string
bmir-radx:nih_hypertension	skos:altLabel	high blood pressure	xsd:string
bmir-radx:nih_hypertension	skos:altLabel	hyperpiesia	xsd:string
bmir-radx:nih_hypertension	skos:altLabel	blood pressure, increased	xsd:string
bmir-radx:nih_hypertension	skos:altLabel	hypertension	xsd:string
obo:MONDO_0002562	skos:altLabel	demyelinating disorder	xsd:string
evs:C27993	skos:altLabel	General Qualifiers	xsd:string
evs:C27993	skos:altLabel	General Qualifier	xsd:string
evs:C27993	skos:altLabel	General Modifier	xsd:string
evs:C16960	skos:altLabel	LAY USER/PATIENT	xsd:string
evs:C16960	skos:altLabel	PATIENT	xsd:string
evs:C16960	skos:altLabel	PT	xsd:string
evs:C16960	skos:altLabel	Patient	xsd:string
evs:C16960	skos:altLabel	patient	xsd:string
evs:C16960	skos:altLabel	Patients	xsd:string
evs:C199001	skos:altLabel	Person by Health Status	xsd:string
evs:C691	skos:altLabel	NICOTINE	xsd:string
evs:C691	skos:altLabel	nicotine	xsd:string
evs:C691	skos:altLabel	beta-Pyridyl-alpha-N-methylpyrrolidine	xsd:string
evs:C691	skos:altLabel	(S)-3-(1-Methyl-2-pyrrolidinyl)pyridine	xsd:string
evs:C691	skos:altLabel	NIC	xsd:string
evs:C691	skos:altLabel	Nicotine	xsd:string
evs:C691	skos:altLabel	1-Methyl-2-(3-pyridyl)pyrrolidine	xsd:string
evs:C691	skos:altLabel	(-)-Nicotine	xsd:string
bmir-radx:nih_ms	skos:altLabel	insular sclerosis	xsd:string
bmir-radx:nih_ms	skos:altLabel	generalised multiple sclerosis	xsd:string
bmir-radx:nih_ms	skos:altLabel	generalized multiple sclerosis	xsd:string
bmir-radx:nih_alcohol_yn	skos:altLabel	Alcohol Consumption	xsd:string
bmir-radx:nih_alcohol_yn	skos:altLabel	Alcohol History	xsd:string
bmir-radx:nih_alcohol_yn	skos:altLabel	alcohol_history	xsd:string
bmir-radx:nih_alcohol_yn	skos:altLabel	Alcohol Use	xsd:string
bmir-radx:nih_alcohol_yn	skos:altLabel	alcohol use, unspecified	xsd:string
bmir-radx:nih_alcohol_yn	skos:altLabel	alcohol abuse	xsd:string
bmir-radx:nih_alcohol_yn	skos:altLabel	alcohol history	xsd:string
bmir-radx:nih_alcohol_yn	skos:altLabel	Alcohol Use History	xsd:string
bmir-radx:nih_alcohol_yn	skos:altLabel	alcohol misuse	xsd:string
obo:MONDO_0005147	skos:altLabel	type I diabetes mellitus	xsd:string
obo:MONDO_0005147	skos:altLabel	type 1 diabetes	xsd:string
obo:MONDO_0005147	skos:altLabel	diabetes mellitis type I	xsd:string
obo:MONDO_0005147	skos:altLabel	juvenile diabetes	xsd:string
obo:MONDO_0005147	skos:altLabel	insulin-dependent diabetes mellitus	xsd:string
obo:MONDO_0005147	skos:altLabel	type I diabetes	xsd:string
obo:MONDO_0005147	skos:altLabel	IDDM	xsd:string
obo:MONDO_0005147	skos:altLabel	immune mediated diabetes	xsd:string
obo:MONDO_0005147	skos:altLabel	insulin dependent diabetes	xsd:string
obo:MONDO_0005147	skos:altLabel	diabetes mellitis type 1	xsd:string
obo:MONDO_0005015	skos:altLabel	diabetes mellitus	xsd:string
obo:MONDO_0005015	skos:altLabel	diabetes mellitus (disease)	xsd:string
obo:MONDO_0005015	skos:altLabel	DM	xsd:string
obo:MONDO_0005015	skos:altLabel	diabetes	xsd:string
obo:MONDO_0019755	skos:altLabel	developmental defect during embryogenesis	xsd:string
obo:MONDO_0019755	skos:altLabel	malformation syndrome	xsd:string
obo:MONDO_0019755	skos:altLabel	congenital malformation syndrome	xsd:string
obo:MONDO_0019755	skos:altLabel	disorder of embryonic morphogenesis	xsd:string
obo:MONDO_0019755	skos:altLabel	rare developmental defect during embryogenesis	xsd:string
obo:MONDO_0019755	skos:altLabel	embryonic morphogenesis disease	xsd:string
bmir-radx:nih_deaf	skos:altLabel	Abnormal hearing	xsd:string
bmir-radx:nih_deaf	skos:altLabel	Hearing abnormality	xsd:string
bmir-radx:nih_cig_smoke_freq	skos:altLabel	Current or Former Smoker	xsd:string
bmir-radx:nih_cig_smoke_freq	skos:altLabel	Smoker	xsd:string
bmir-radx:nih_cig_smoke_freq	skos:altLabel	Current Tobacco and Nicotine Consumption Status	xsd:string
bmir-radx:nih_cig_smoke_freq	skos:altLabel	Smoking Status	xsd:string
bmir-radx:nih_cig_smoke_freq	skos:altLabel	tobacco_smoking_status	xsd:string
bmir-radx:nih_cig_smoke_freq	skos:altLabel	tobacco smoking status	xsd:string
bmir-radx:nih_cig_smoke_freq	skos:altLabel	Smoking Question	xsd:string
obo:MONDO_0005554	skos:altLabel	enthesopathy	xsd:string
obo:MONDO_0005554	skos:altLabel	rheumatologic disorder	xsd:string
obo:MONDO_0005554	skos:altLabel	collagen disease	xsd:string
obo:MONDO_0005554	skos:altLabel	enthesopathies	xsd:string
obo:MONDO_0005554	skos:altLabel	inflammatory rheumatism	xsd:string
obo:MONDO_0005554	skos:altLabel	collagen vascular disease	xsd:string
obo:MONDO_0005554	skos:altLabel	rheumatism	xsd:string
obo:MONDO_0005554	skos:altLabel	rheumatic disease	xsd:string
obo:MONDO_0005554	skos:altLabel	diseases, rheumatic	xsd:string
obo:MONDO_0005554	skos:altLabel	disease, rheumatic	xsd:string
obo:MONDO_0005554	skos:altLabel	musculoskeletal pain disorder	xsd:string
obo:MONDO_0005554	skos:altLabel	connective tissue disease	xsd:string
bmir-radx:nih_education	skos:altLabel	Educational Level	xsd:string
bmir-radx:nih_education	skos:altLabel	Level of Education Attained	xsd:string
bmir-radx:nih_education	skos:altLabel	Education Level	xsd:string
bmir-radx:nih_education	skos:altLabel	Educational Attainment	xsd:string
bmir-radx:nih_education	skos:altLabel	Education	xsd:string
bmir-radx:nih_education	skos:altLabel	education_level	xsd:string
bmir-radx:nih_education	skos:altLabel	EDULEVEL	xsd:string
bmir-radx:nih_education	skos:altLabel	education level	xsd:string
bmir-radx:nih_education	skos:altLabel	Education Level Completed	xsd:string
obo:MONDO_0005301	skos:altLabel	insular sclerosis	xsd:string
obo:MONDO_0005301	skos:altLabel	generalized multiple sclerosis	xsd:string
obo:MONDO_0005301	skos:altLabel	generalised multiple sclerosis	xsd:string
obo:MONDO_0004992	skos:altLabel	neoplasm (disease), malignant	xsd:string
obo:MONDO_0004992	skos:altLabel	malignant tumour	xsd:string
obo:MONDO_0004992	skos:altLabel	malignant neoplasm	xsd:string
obo:MONDO_0004992	skos:altLabel	malignant tumor	xsd:string
obo:MONDO_0004992	skos:altLabel	MT	xsd:string
obo:MONDO_0004992	skos:altLabel	neoplasm, malignant	xsd:string
obo:MONDO_0004992	skos:altLabel	malignant neoplastic disease	xsd:string
obo:MONDO_0004992	skos:altLabel	primary cancer	xsd:string
obo:MONDO_0004992	skos:altLabel	malignant neoplasm (disease)	xsd:string
obo:MONDO_0004992	skos:altLabel	CA	xsd:string
obo:MONDO_0004992	skos:altLabel	malignant Growth	xsd:string
obo:MONDO_0004992	skos:altLabel	cell type cancer	xsd:string
obo:MONDO_0004992	skos:altLabel	organ system cancer	xsd:string
obo:MONDO_0004992	skos:altLabel	malignancy	xsd:string
obo:MONDO_0004992	skos:altLabel	cancer	xsd:string
obo:MONDO_0004981	skos:altLabel	atrial fibrillation (disease)	xsd:string
obo:MONDO_0004981	skos:altLabel	AF	xsd:string
obo:MONDO_0004981	skos:altLabel	atrial fibrillation	xsd:string
obo:MONDO_0004981	skos:altLabel	A-fib	xsd:string
obo:MONDO_0004981	skos:altLabel	AFib	xsd:string
evs:C26683	skos:altLabel	Abnormal, NOS	xsd:string
evs:C26683	skos:altLabel	Abnormal Laboratory Test Result	xsd:string
evs:C26683	skos:altLabel	Abnormal Laboratory Test	xsd:string
evs:C26683	skos:altLabel	Abnormal Lab Test Result	xsd:string
evs:C35461	skos:altLabel	Longitudinal Course	xsd:string
evs:C35461	skos:altLabel	LONGCRSE	xsd:string
evs:C35461	skos:altLabel	Clinical Course of Disease	xsd:string
evs:C35461	skos:altLabel	Clinical Course	xsd:string
evs:C176021	skos:altLabel	Activity Question	xsd:string
evs:C120482	skos:altLabel	e-Cigarette	xsd:string
evs:C120482	skos:altLabel	Electronic Nicotine Delivery System	xsd:string
evs:C120482	skos:altLabel	Electronic Cigarette	xsd:string
evs:C165593	skos:altLabel	Chronic Disease	xsd:string
evs:C2991	skos:altLabel	disorder	xsd:string
evs:C2991	skos:altLabel	Diseases and Disorders	xsd:string
evs:C2991	skos:altLabel	Disease or Disorder	xsd:string
evs:C2991	skos:altLabel	Diagnosis	xsd:string
evs:C2991	skos:altLabel	Other Disease	xsd:string
evs:C2991	skos:altLabel	Disease	xsd:string
evs:C2991	skos:altLabel	Disorders	xsd:string
evs:C2991	skos:altLabel	Disease or Disorder, Non-Neoplastic	xsd:string
evs:C2991	skos:altLabel	disease term	xsd:string
evs:C2991	skos:altLabel	disease_type	xsd:string
evs:C2991	skos:altLabel	disease type	xsd:string
evs:C2991	skos:altLabel	disease	xsd:string
evs:C2991	skos:altLabel	Disorder	xsd:string
evs:C2991	skos:altLabel	disease_term	xsd:string
evs:C2991	skos:altLabel	Diseases	xsd:string
evs:C2991	skos:altLabel	condition	xsd:string
bmir-radx:nih_serious_mental_illness	skos:altLabel	mental process disease	xsd:string
bmir-radx:nih_serious_mental_illness	skos:altLabel	mental or behavioural disorder	xsd:string
bmir-radx:nih_serious_mental_illness	skos:altLabel	mental or behavioral disorder	xsd:string
bmir-radx:nih_serious_mental_illness	skos:altLabel	disorder of mental process	xsd:string
evs:C77140	skos:altLabel	Test Result	xsd:string
evs:C77140	skos:altLabel	Diagnostic Test Result	xsd:string
evs:C77140	skos:altLabel	Clinical Test Result	xsd:string
evs:C18059	skos:altLabel	Tobacco, NOS	xsd:string
evs:C18059	skos:altLabel	Tobacco Use	xsd:string
evs:C18059	skos:altLabel	Tobacco Consumption	xsd:string
bmir-radx:nih_t1d	skos:altLabel	type I diabetes	xsd:string
bmir-radx:nih_t1d	skos:altLabel	insulin-dependent diabetes mellitus	xsd:string
bmir-radx:nih_t1d	skos:altLabel	type 1 diabetes	xsd:string
bmir-radx:nih_t1d	skos:altLabel	diabetes mellitis type 1	xsd:string
bmir-radx:nih_t1d	skos:altLabel	diabetes mellitis type I	xsd:string
bmir-radx:nih_t1d	skos:altLabel	IDDM	xsd:string
bmir-radx:nih_t1d	skos:altLabel	juvenile diabetes	xsd:string
bmir-radx:nih_t1d	skos:altLabel	insulin dependent diabetes	xsd:string
bmir-radx:nih_t1d	skos:altLabel	immune mediated diabetes	xsd:string
bmir-radx:nih_t1d	skos:altLabel	type I diabetes mellitus	xsd:string
evs:C9305	skos:altLabel	CA	xsd:string
evs:C9305	skos:altLabel	Cancer	xsd:string
evs:C9305	skos:altLabel	Malignant Neoplastic Disease	xsd:string
evs:C9305	skos:altLabel	Tumor, malignant, NOS	xsd:string
evs:C9305	skos:altLabel	cancer	xsd:string
evs:C9305	skos:altLabel	Neoplasm, malignant	xsd:string
evs:C9305	skos:altLabel	Unclassified tumor, malignant	xsd:string
evs:C9305	skos:altLabel	NEOPLASM, MALIGNANT	xsd:string
evs:C9305	skos:altLabel	malignancy	xsd:string
evs:C9305	skos:altLabel	Malignant Tumor	xsd:string
evs:C9305	skos:altLabel	Malignant Neoplasm	xsd:string
evs:C9305	skos:altLabel	Malignancy	xsd:string
evs:C9305	skos:altLabel	Malignant Growth	xsd:string
obo:SYMP_0000309	skos:altLabel	lack of appetite	xsd:string
obo:SYMP_0000309	skos:altLabel	inappetence	xsd:string
obo:MONDO_0005267	skos:altLabel	heart/pericardial disease	xsd:string
obo:MONDO_0005267	skos:altLabel	disorder of heart	xsd:string
obo:MONDO_0005267	skos:altLabel	heart disease	xsd:string
obo:MONDO_0005267	skos:altLabel	heart/pericardial disorder	xsd:string
obo:MONDO_0005267	skos:altLabel	disease or disorder of heart	xsd:string
obo:MONDO_0005267	skos:altLabel	disorder of heart/pericardium	xsd:string
obo:MONDO_0005267	skos:altLabel	heart trouble	xsd:string
obo:MONDO_0005267	skos:altLabel	heart disorder	xsd:string
obo:MONDO_0005267	skos:altLabel	disease of heart	xsd:string
obo:MONDO_0005267	skos:altLabel	heart disease or disorder	xsd:string
obo:MONDO_0005267	skos:altLabel	cardiac disease	xsd:string
obo:MONDO_0005267	skos:altLabel	heart/pericardial trouble	xsd:string
obo:MONDO_0005267	skos:altLabel	heart/pericardial disease or disorder	xsd:string
bmir-radx:nih_af	skos:altLabel	AF	xsd:string
bmir-radx:nih_af	skos:altLabel	atrial fibrillation (disease)	xsd:string
bmir-radx:nih_af	skos:altLabel	A-fib	xsd:string
bmir-radx:nih_af	skos:altLabel	atrial fibrillation	xsd:string
bmir-radx:nih_af	skos:altLabel	AFib	xsd:string
obo:MONDO_0004596	skos:altLabel	cardiopulmonary disease	xsd:string
obo:MONDO_0004596	skos:altLabel	cor pulmonale	xsd:string
obo:MONDO_0004596	skos:altLabel	pulmonary heart diseases	xsd:string
obo:MONDO_0004596	skos:altLabel	heart diseases, pulmonary	xsd:string
obo:MONDO_0004596	skos:altLabel	pulmonary heart disease	xsd:string
obo:MONDO_0004596	skos:altLabel	diseases, pulmonary heart	xsd:string
obo:MONDO_0004596	skos:altLabel	heart disease, pulmonary	xsd:string
obo:MONDO_0004596	skos:altLabel	disease, pulmonary heart	xsd:string
obo:NCIT_C19332	skos:altLabel	subject characteristic	xsd:string
obo:MONDO_0005300	skos:altLabel	chronic renal disease	xsd:string
obo:MONDO_0005300	skos:altLabel	kidney disease, chronic	xsd:string
obo:MONDO_0005300	skos:altLabel	renal failure - chronic	xsd:string
obo:MONDO_0005300	skos:altLabel	chronic renal failure syndrome	xsd:string
obo:MONDO_0005300	skos:altLabel	chronic kidney disease	xsd:string
obo:MONDO_0005300	skos:altLabel	chronic renal insufficiency	xsd:string
obo:MONDO_0005300	skos:altLabel	CKD	xsd:string
obo:MONDO_0005300	skos:altLabel	CKD - chronic kidney disease	xsd:string
obo:MONDO_0002022	skos:altLabel	disease of orbital region	xsd:string
obo:MONDO_0002022	skos:altLabel	orbital region disease	xsd:string
obo:MONDO_0002022	skos:altLabel	disease or disorder of orbital region	xsd:string
obo:MONDO_0002022	skos:altLabel	eye and adnexa disease	xsd:string
obo:MONDO_0002022	skos:altLabel	orbital region disease or disorder	xsd:string
obo:MONDO_0002022	skos:altLabel	disorder of orbital region	xsd:string
obo:MONDO_0002022	skos:altLabel	disorder of eye region	xsd:string
obo:MONDO_0002022	skos:altLabel	ophthalmological disorder	xsd:string
obo:MONDO_0001493	skos:altLabel	Cor pulmonale	xsd:string
evs:C27551	skos:altLabel	Disorder by Site	xsd:string
evs:C27551	skos:altLabel	Disease by Site	xsd:string
obo:MONDO_0021084	skos:altLabel	visual system disorder	xsd:string
obo:MONDO_0021084	skos:altLabel	disorder of vision	xsd:string
obo:MONDO_0021084	skos:altLabel	visual Field disorder	xsd:string
obo:MONDO_0021084	skos:altLabel	disorder of visual system	xsd:string
obo:MONDO_0021084	skos:altLabel	vision disorder	xsd:string
obo:MONDO_0021084	skos:altLabel	visual disorder	xsd:string
bmir-radx:nih_skin_rash	skos:altLabel	skin redness	xsd:string
bmir-radx:nih_skin_rash	skos:altLabel	rubor	xsd:string
bmir-radx:nih_skin_rash	skos:altLabel	erythema	xsd:string
bmir-radx:nih_skin_rash	skos:altLabel	skin rash	xsd:string
bmir-radx:nih_skin_rash	skos:altLabel	skin eruption	xsd:string
evs:C120481	skos:altLabel	Vaporizer Pen	xsd:string
evs:C120481	skos:altLabel	Vaporizer Device	xsd:string
evs:C120481	skos:altLabel	Vaporizer	xsd:string
evs:C120481	skos:altLabel	Vape Pen	xsd:string
evs:C120481	skos:altLabel	Personal Vaporizer	xsd:string
evs:C78272	skos:altLabel	Agent Affecting Nervous System	xsd:string
evs:C20181	skos:altLabel	Conceptual Entity	xsd:string
bmir-radx:nih_renal	skos:altLabel	renal disease	xsd:string
bmir-radx:nih_renal	skos:altLabel	disorder of kidney	xsd:string
bmir-radx:nih_renal	skos:altLabel	disease of kidney	xsd:string
