subject	predicate	object	datatype
bmir-radx:nih_red_eyes_1	rdfs:subClassOf	bmir-radx:nih_red_eyes_value	_IRI
bmir-radx:nih_neurodegenerative	rdfs:subClassOf	bmir-radx:Disease_Data_Element	_IRI
bmir-radx:nih_race_0	rdfs:subClassOf	bmir-radx:nih_race_value	_IRI
obo:MONDO_0008487	rdfs:subClassOf	obo:MONDO_0005151	_IRI
obo:MONDO_0008487	rdfs:subClassOf	obo:MONDO_0003847	_IRI
obo:MONDO_0008487	rdfs:subClassOf	obo:MONDO_0002254	_IRI
bmir-radx:nih_insomnia_98	rdfs:subClassOf	bmir-radx:nih_insomnia_value	_IRI
bmir-radx:nih_wheezing_97	rdfs:subClassOf	bmir-radx:nih_wheezing_value	_IRI
bmir-radx:nih_immunosuppressive_condition_value	rdfs:subClassOf	bmir-radx:DataElementValue	_IRI
bmir-radx:nih_immunosuppressive_condition_1	rdfs:subClassOf	bmir-radx:nih_immunosuppressive_condition_value	_IRI
obo:MONDO_0005066	rdfs:subClassOf	obo:MONDO_0700096	_IRI
obo:MONDO_0005044	rdfs:subClassOf	obo:MONDO_0000473	_IRI
obo:MONDO_0005275	rdfs:subClassOf	obo:MONDO_0000270	_IRI
obo:MONDO_0005154	rdfs:subClassOf	obo:MONDO_0005151	_IRI
obo:MONDO_0005154	rdfs:subClassOf	obo:MONDO_0002515	_IRI
obo:SYMP_0020029	rdfs:subClassOf	obo:SYMP_0000482	_IRI
obo:SYMP_0000537	rdfs:subClassOf	obo:SYMP_0000488	_IRI
obo:PATO_0001018	rdfs:subClassOf	obo:PATO_0001241	_IRI
obo:MONDO_0005385	rdfs:subClassOf	obo:MONDO_0004995	_IRI
obo:MONDO_0005264	rdfs:subClassOf	obo:MONDO_0005299	_IRI
bmir-radx:nih_neuro_shakes_0	rdfs:subClassOf	bmir-radx:nih_neuro_shakes_value	_IRI
evs:C19332	rdfs:subClassOf	evs:C171087	_IRI
evs:C128795	rdfs:subClassOf	evs:C120481	_IRI
bmir-radx:CancerDataElement	rdfs:subClassOf	bmir-radx:Disease_Data_Element	_IRI
obo:SYMP_0000504	rdfs:subClassOf	obo:SYMP_0000099	_IRI
bmir-radx:nih_cld_bpd_value	rdfs:subClassOf	bmir-radx:DataElementValue	_IRI
obo:SYMP_0000614	rdfs:subClassOf	obo:SYMP_0000514	_IRI
bmir-radx:nih_immunocompromised_99	rdfs:subClassOf	bmir-radx:nih_immunocompromised_value	_IRI
bmir-radx:nih_cld_bpd_1	rdfs:subClassOf	bmir-radx:nih_cld_bpd_value	_IRI
obo:SYMP_0000834	rdfs:subClassOf	obo:SYMP_0000892	_IRI
bmir-radx:DataElement	rdfs:subClassOf	owl:Thing	_IRI
obo:MONDO_0005550	rdfs:subClassOf	obo:MONDO_0700096	_IRI
obo:MONDO_0003240	rdfs:subClassOf	obo:MONDO_0005151	_IRI
evs:C27351	rdfs:subClassOf	evs:C27551	_IRI
obo:MONDO_0700057	rdfs:subClassOf	obo:MONDO_0005071	_IRI
bmir-radx:nih_throat_congestion_nose_value	rdfs:subClassOf	bmir-radx:DataElementValue	_IRI
bmir-radx:nih_thyroid_99	rdfs:subClassOf	bmir-radx:nih_thyroid_value	_IRI
obo:MONDO_0004670	rdfs:subClassOf	obo:MONDO_0007179	_IRI
obo:MONDO_0004670	rdfs:subClassOf	obo:MONDO_0005554	_IRI
bmir-radx:nih_employment_5	rdfs:subClassOf	bmir-radx:nih_employment_value	_IRI
evs:C25162	rdfs:subClassOf	evs:C20181	_IRI
bmir-radx:nih_asthma_98	rdfs:subClassOf	bmir-radx:nih_asthma_value	_IRI
bmir-radx:nih_throat_congestion_nose_1	rdfs:subClassOf	bmir-radx:nih_throat_congestion_nose_value	_IRI
evs:C122393	rdfs:subClassOf	evs:C17468	_IRI
bmir-radx:nih_rash_toes	rdfs:subClassOf	bmir-radx:DataElement	_IRI
bmir-radx:nih_gerd_value	rdfs:subClassOf	bmir-radx:DataElementValue	_IRI
bmir-radx:nih_sleep_apnea_0	rdfs:subClassOf	bmir-radx:nih_sleep_apnea_value	_IRI
bmir-radx:nih_gerd_0	rdfs:subClassOf	bmir-radx:nih_gerd_value	_IRI
bmir-radx:nih_ra_value	rdfs:subClassOf	bmir-radx:DataElementValue	_IRI
bmir-radx:nih_slurred_peech_1	rdfs:subClassOf	bmir-radx:nih_slurred_peech_value	_IRI
bmir-radx:nih_chronic_lung_98	rdfs:subClassOf	bmir-radx:nih_chronic_lung_value	_IRI
bmir-radx:nih_balance_97	rdfs:subClassOf	bmir-radx:nih_balance_value	_IRI
bmir-radx:nih_numb_extremities_0	rdfs:subClassOf	bmir-radx:nih_numb_extremities_value	_IRI
bmir-radx:nih_red_eyes_0	rdfs:subClassOf	bmir-radx:nih_red_eyes_value	_IRI
bmir-radx:nih_disability_99	rdfs:subClassOf	bmir-radx:nih_disability_value	_IRI
bmir-radx:nih_ra_1	rdfs:subClassOf	bmir-radx:nih_ra_value	_IRI
bmir-radx:nih_cancer_active_treatment_99	rdfs:subClassOf	bmir-radx:nih_cancer_active_treatment_value	_IRI
obo:SYMP_0000019	rdfs:subClassOf	obo:SYMP_0000392	_IRI
obo:MONDO_0005098	rdfs:subClassOf	obo:MONDO_0011057	_IRI
bmir-radx:nih_insomnia_97	rdfs:subClassOf	bmir-radx:nih_insomnia_value	_IRI
obo:MONDO_0005087	rdfs:subClassOf	obo:MONDO_0700096	_IRI
evs:C7057	rdfs:subClassOf	bmir-radx:OtherThing	_IRI
bmir-radx:nih_chronic_pain_value	rdfs:subClassOf	bmir-radx:DataElementValue	_IRI
obo:SYMP_0000459	rdfs:subClassOf	obo:SYMP_0000462	_IRI
bmir-radx:nih_immunosuppressive_condition_0	rdfs:subClassOf	bmir-radx:nih_immunosuppressive_condition_value	_IRI
bmir-radx:nih_gestational_diabetes	rdfs:subClassOf	bmir-radx:DiabetesDataElement	_IRI
obo:MONDO_0005296	rdfs:subClassOf	obo:MONDO_0005087	_IRI
obo:MONDO_0005296	rdfs:subClassOf	obo:MONDO_0003406	_IRI
bmir-radx:nih_high_temp_value	rdfs:subClassOf	bmir-radx:DataElementValue	_IRI
bmir-radx:DataElementSection	rdfs:subClassOf	owl:Thing	_IRI
bmir-radx:nih_chronic_pain_1	rdfs:subClassOf	bmir-radx:nih_chronic_pain_value	_IRI
bmir-radx:nih_memory	rdfs:subClassOf	bmir-radx:SymptomDataElement	_IRI
bmir-radx:nih_memory	rdfs:subClassOf	bmir-radx:MentalHealthDataElement	_IRI
obo:MONDO_0005252	rdfs:subClassOf	obo:MONDO_0005267	_IRI
obo:MONDO_0005010	rdfs:subClassOf	obo:MONDO_0005267	_IRI
obo:MONDO_0005010	rdfs:subClassOf	obo:MONDO_0000473	_IRI
obo:SYMP_0000514	rdfs:subClassOf	obo:SYMP_0000462	_IRI
bmir-radx:EthnicityDataElement	rdfs:subClassOf	bmir-radx:DataElementSection	_IRI
evs:C19683	rdfs:subClassOf	evs:C16326	_IRI
evs:C16273	rdfs:subClassOf	evs:C19683	_IRI
obo:SYMP_0000613	rdfs:subClassOf	obo:SYMP_0000410	_IRI
bmir-radx:nih_high_temp_1	rdfs:subClassOf	bmir-radx:nih_high_temp_value	_IRI
bmir-radx:nih_immunocompromised_98	rdfs:subClassOf	bmir-radx:nih_immunocompromised_value	_IRI
obo:MONDO_0002051	rdfs:subClassOf	obo:MONDO_0700096	_IRI
bmir-radx:nih_cld_bpd_0	rdfs:subClassOf	bmir-radx:nih_cld_bpd_value	_IRI
obo:MONDO_0005560	rdfs:subClassOf	obo:MONDO_0002602	_IRI
bmir-radx:nih_education_yrs	rdfs:subClassOf	bmir-radx:DataElement	_IRI
bmir-radx:nih_liver_disease	rdfs:subClassOf	bmir-radx:Disease_Data_Element	_IRI
evs:C25172	rdfs:subClassOf	evs:C179143	_IRI
evs:C3262	rdfs:subClassOf	evs:C2991	_IRI
bmir-radx:nih_thyroid_98	rdfs:subClassOf	bmir-radx:nih_thyroid_value	_IRI
bmir-radx:nih_employment_4	rdfs:subClassOf	bmir-radx:nih_employment_value	_IRI
bmir-radx:nih_slurred_peech_value	rdfs:subClassOf	bmir-radx:DataElementValue	_IRI
bmir-radx:nih_asthma_97	rdfs:subClassOf	bmir-radx:nih_asthma_value	_IRI
bmir-radx:nih_throat_congestion_nose_0	rdfs:subClassOf	bmir-radx:nih_throat_congestion_nose_value	_IRI
bmir-radx:AgeDataElement	rdfs:subClassOf	bmir-radx:DataElementSection	_IRI
bmir-radx:nih_heart_attack	rdfs:subClassOf	bmir-radx:CardioVascularDisorderDataElement	_IRI
bmir-radx:nih_lifetime_use_alcohol	rdfs:subClassOf	bmir-radx:PersonalBehaviorDataElement	_IRI
bmir-radx:nih_slurred_peech_0	rdfs:subClassOf	bmir-radx:nih_slurred_peech_value	_IRI
bmir-radx:nih_coronary_artery_disease	rdfs:subClassOf	bmir-radx:CardioVascularDisorderDataElement	_IRI
bmir-radx:nih_chronic_lung_97	rdfs:subClassOf	bmir-radx:nih_chronic_lung_value	_IRI
bmir-radx:nih_chd_99	rdfs:subClassOf	bmir-radx:nih_chd_value	_IRI
bmir-radx:nih_cancer	rdfs:subClassOf	bmir-radx:CancerDataElement	_IRI
bmir-radx:nih_seizures_value	rdfs:subClassOf	bmir-radx:DataElementValue	_IRI
bmir-radx:nih_disability_98	rdfs:subClassOf	bmir-radx:nih_disability_value	_IRI
bmir-radx:nih_ra_0	rdfs:subClassOf	bmir-radx:nih_ra_value	_IRI
bmir-radx:nih_cancer_active_treatment_98	rdfs:subClassOf	bmir-radx:nih_cancer_active_treatment_value	_IRI
bmir-radx:nih_ethnicity_99	rdfs:subClassOf	bmir-radx:nih_ethnicity_value	_IRI
bmir-radx:nih_sweating_value	rdfs:subClassOf	bmir-radx:DataElementValue	_IRI
bmir-radx:nih_heart_condition	rdfs:subClassOf	bmir-radx:CardioVascularDisorderDataElement	_IRI
obo:SYMP_0000458	rdfs:subClassOf	obo:SYMP_0000459	_IRI
obo:MONDO_0005053	rdfs:subClassOf	obo:MONDO_0005385	_IRI
obo:HP_0000118	rdfs:subClassOf	obo:HP_0000001	_IRI
bmir-radx:nih_seizures_1	rdfs:subClassOf	bmir-radx:nih_seizures_value	_IRI
bmir-radx:nih_psoriasis_99	rdfs:subClassOf	bmir-radx:nih_psoriasis_value	_IRI
obo:MONDO_0005020	rdfs:subClassOf	obo:MONDO_0004335	_IRI
bmir-radx:nih_chronic_pain_0	rdfs:subClassOf	bmir-radx:nih_chronic_pain_value	_IRI
evs:C17141	rdfs:subClassOf	evs:C19160	_IRI
obo:MONDO_0005240	rdfs:subClassOf	obo:MONDO_0002118	_IRI
obo:PATO_0000125	rdfs:subClassOf	obo:PATO_0001018	_IRI
bmir-radx:nih_sweating_1	rdfs:subClassOf	bmir-radx:nih_sweating_value	_IRI
bmir-radx:nih_high_temp_0	rdfs:subClassOf	bmir-radx:nih_high_temp_value	_IRI
<http://purl.bioontology.org/ontology/STY/T096>	rdfs:subClassOf	obo:GSSO_000229	_IRI
obo:MONDO_0005570	rdfs:subClassOf	obo:MONDO_0700096	_IRI
bmir-radx:nih_immunocompromised_97	rdfs:subClassOf	bmir-radx:nih_immunocompromised_value	_IRI
obo:MONDO_0002050	rdfs:subClassOf	obo:MONDO_0005371	_IRI
bmir-radx:nih_arthritis	rdfs:subClassOf	<http://purl.org/blah#InflamatoryDiseaseDataElement>	_IRI
bmir-radx:nih_thalassemia	rdfs:subClassOf	bmir-radx:Disease_Data_Element	_IRI
bmir-radx:nih_thyroid_97	rdfs:subClassOf	bmir-radx:nih_thyroid_value	_IRI
bmir-radx:nih_employment_3	rdfs:subClassOf	bmir-radx:nih_employment_value	_IRI
obo:PATO_0001995	rdfs:subClassOf	obo:PATO_0001241	_IRI
evs:C36292	rdfs:subClassOf	evs:C77140	_IRI
bmir-radx:nih_copd	rdfs:subClassOf	bmir-radx:Disease_Data_Element	_IRI
bmir-radx:nih_no_sympt_1	rdfs:subClassOf	bmir-radx:nih_no_sympt_value	_IRI
bmir-radx:nih_history_smoking	rdfs:subClassOf	bmir-radx:PersonalBehaviorDataElement	_IRI
bmir-radx:nih_coronary_artery_disease_angina	rdfs:subClassOf	bmir-radx:CardioVascularDisorderDataElement	_IRI
bmir-radx:nih_arrhythmia	rdfs:subClassOf	bmir-radx:SymptomDataElement	_IRI
bmir-radx:nih_zip	rdfs:subClassOf	bmir-radx:DataElement	_IRI
bmir-radx:nih_chd_98	rdfs:subClassOf	bmir-radx:nih_chd_value	_IRI
obo:MONDO_0007186	rdfs:subClassOf	obo:MONDO_0004298	_IRI
obo:MONDO_0007186	rdfs:subClassOf	obo:MONDO_0003847	_IRI
obo:MONDO_0007186	rdfs:subClassOf	obo:MONDO_0003749	_IRI
bmir-radx:nih_disability_97	rdfs:subClassOf	bmir-radx:nih_disability_value	_IRI
obo:GSSO_000229	rdfs:subClassOf	obo:BFO_0000004	_IRI
bmir-radx:nih_headache	rdfs:subClassOf	bmir-radx:SymptomDataElement	_IRI
bmir-radx:nih_cancer_active_treatment_97	rdfs:subClassOf	bmir-radx:nih_cancer_active_treatment_value	_IRI
bmir-radx:nih_seasonal_allergies_1	rdfs:subClassOf	bmir-radx:nih_seasonal_allergies_value	_IRI
bmir-radx:nih_ethnicity_98	rdfs:subClassOf	bmir-radx:nih_ethnicity_value	_IRI
bmir-radx:nih_mental_health_disorder_1	rdfs:subClassOf	bmir-radx:nih_mental_health_disorder_value	_IRI
obo:MONDO_0007263	rdfs:subClassOf	obo:MONDO_0005267	_IRI
obo:SYMP_0000237	rdfs:subClassOf	obo:SYMP_0000514	_IRI
bmir-radx:MedicalHistoryDataElement	rdfs:subClassOf	bmir-radx:DataElementSection	_IRI
bmir-radx:nih_anemia_1	rdfs:subClassOf	bmir-radx:nih_anemia_value	_IRI
obo:SYMP_0000457	rdfs:subClassOf	obo:SYMP_0000099	_IRI
bmir-radx:nih_alz_1	rdfs:subClassOf	bmir-radx:nih_alz_value	_IRI
obo:SYMP_0000567	rdfs:subClassOf	obo:SYMP_0000462	_IRI
obo:SYMP_0000446	rdfs:subClassOf	obo:SYMP_0019163	_IRI
obo:MONDO_0005052	rdfs:subClassOf	obo:MONDO_0005020	_IRI
obo:MONDO_0005052	rdfs:subClassOf	obo:MONDO_0002254	_IRI
bmir-radx:nih_alc_sub_abuse_99	rdfs:subClassOf	bmir-radx:nih_alc_sub_abuse_value	_IRI
obo:MONDO_0018230	rdfs:subClassOf	obo:MONDO_0005381	_IRI
obo:MONDO_0018230	rdfs:subClassOf	obo:MONDO_0003847	_IRI
bmir-radx:nih_seizures_0	rdfs:subClassOf	bmir-radx:nih_seizures_value	_IRI
bmir-radx:DiabetesDataElement	rdfs:subClassOf	bmir-radx:Disease_Data_Element	_IRI
bmir-radx:nih_psoriasis_98	rdfs:subClassOf	bmir-radx:nih_psoriasis_value	_IRI
obo:MONDO_0005151	rdfs:subClassOf	obo:MONDO_0700096	_IRI
evs:C18020	rdfs:subClassOf	evs:C25218	_IRI
obo:PATO_0000047	rdfs:subClassOf	obo:PATO_0001995	_IRI
obo:MONDO_0005371	rdfs:subClassOf	obo:MONDO_0005084	_IRI
obo:SYMP_0020004	rdfs:subClassOf	obo:SYMP_0000551	_IRI
bmir-radx:nih_no_sympt_value	rdfs:subClassOf	bmir-radx:DataElementValue	_IRI
bmir-radx:nih_nicotine_yn	rdfs:subClassOf	bmir-radx:DataElement	_IRI
obo:MONDO_0100081	rdfs:subClassOf	obo:MONDO_0005071	_IRI
bmir-radx:nih_sweating_0	rdfs:subClassOf	bmir-radx:nih_sweating_value	_IRI
bmir-radx:nih_chf	rdfs:subClassOf	bmir-radx:CardioVascularDisorderDataElement	_IRI
obo:MONDO_0002280	rdfs:subClassOf	obo:MONDO_0005570	_IRI
obo:GO_0022414	rdfs:subClassOf	obo:GO_0008150	_IRI
bmir-radx:nih_walk_climb	rdfs:subClassOf	bmir-radx:DataElement	_IRI
bmir-radx:nih_employment_2	rdfs:subClassOf	bmir-radx:nih_employment_value	_IRI
bmir-radx:nih_seasonal_allergies_value	rdfs:subClassOf	bmir-radx:DataElementValue	_IRI
bmir-radx:nih_mental_health_disorder_value	rdfs:subClassOf	bmir-radx:DataElementValue	_IRI
evs:C36280	rdfs:subClassOf	evs:C36278	_IRI
obo:GO_0032501	rdfs:subClassOf	obo:GO_0008150	_IRI
bmir-radx:nih_alz_value	rdfs:subClassOf	bmir-radx:DataElementValue	_IRI
bmir-radx:nih_anemia_value	rdfs:subClassOf	bmir-radx:DataElementValue	_IRI
obo:BFO_0000015	rdfs:subClassOf	obo:BFO_0000003	_IRI
bmir-radx:nih_chronic_kidney_disease_treatment_3	rdfs:subClassOf	bmir-radx:nih_chronic_kidney_disease_treatment_value	_IRI
obo:BFO_0000004	rdfs:subClassOf	obo:BFO_0000002	_IRI
bmir-radx:nih_chd_97	rdfs:subClassOf	bmir-radx:nih_chd_value	_IRI
bmir-radx:nih_premature_birth_4	rdfs:subClassOf	bmir-radx:nih_premature_birth_value	_IRI
bmir-radx:nih_alc_sub_abuse	rdfs:subClassOf	bmir-radx:MentalHealthDataElement	_IRI
obo:SYMP_0000016	rdfs:subClassOf	obo:SYMP_0020045	_IRI
bmir-radx:nih_seasonal_allergies_0	rdfs:subClassOf	bmir-radx:nih_seasonal_allergies_value	_IRI
bmir-radx:nih_ethnicity_97	rdfs:subClassOf	bmir-radx:nih_ethnicity_value	_IRI
bmir-radx:nih_employment_value	rdfs:subClassOf	bmir-radx:DataElementValue	_IRI
bmir-radx:nih_cholesterol_value	rdfs:subClassOf	bmir-radx:DataElementValue	_IRI
bmir-radx:nih_mental_health_disorder_0	rdfs:subClassOf	bmir-radx:nih_mental_health_disorder_value	_IRI
obo:MONDO_0005084	rdfs:subClassOf	obo:MONDO_0005560	_IRI
obo:MONDO_0005084	rdfs:subClassOf	obo:MONDO_0002025	_IRI
bmir-radx:nih_anemia_0	rdfs:subClassOf	bmir-radx:nih_anemia_value	_IRI
bmir-radx:nih_alz_0	rdfs:subClassOf	bmir-radx:nih_alz_value	_IRI
bmir-radx:nih_headache_99	rdfs:subClassOf	bmir-radx:nih_headache_value	_IRI
bmir-radx:nih_fibromyalgia_value	rdfs:subClassOf	bmir-radx:DataElementValue	_IRI
obo:MONDO_0005172	rdfs:subClassOf	obo:MONDO_0002081	_IRI
bmir-radx:nih_alc_sub_abuse_98	rdfs:subClassOf	bmir-radx:nih_alc_sub_abuse_value	_IRI
evs:C18272	rdfs:subClassOf	evs:C19683	_IRI
bmir-radx:nih_psoriasis_97	rdfs:subClassOf	bmir-radx:nih_psoriasis_value	_IRI
obo:MONDO_0005271	rdfs:subClassOf	obo:MONDO_0000605	_IRI
obo:MONDO_0005381	rdfs:subClassOf	obo:MONDO_0005172	_IRI
bmir-radx:nih_coronary_artery_disease_angina_99	rdfs:subClassOf	bmir-radx:nih_coronary_artery_disease_angina_value	_IRI
bmir-radx:nih_arrhythmia_99	rdfs:subClassOf	bmir-radx:nih_arrhythmia_value	_IRI
bmir-radx:nih_history_smoking_99	rdfs:subClassOf	bmir-radx:nih_history_smoking_value	_IRI
obo:MONDO_0002081	rdfs:subClassOf	obo:MONDO_0700096	_IRI
bmir-radx:nih_alcohol_frequency_4	rdfs:subClassOf	bmir-radx:nih_alcohol_frequency_value	_IRI
bmir-radx:nih_employment_1	rdfs:subClassOf	bmir-radx:nih_employment_value	_IRI
bmir-radx:nih_cholesterol_1	rdfs:subClassOf	bmir-radx:nih_cholesterol_value	_IRI
bmir-radx:nih_walk_climb_99	rdfs:subClassOf	bmir-radx:nih_walk_climb_value	_IRI
bmir-radx:nih_chf_99	rdfs:subClassOf	bmir-radx:nih_chf_value	_IRI
bmir-radx:nih_chronic_kidney_disease_treatment_2	rdfs:subClassOf	bmir-radx:nih_chronic_kidney_disease_treatment_value	_IRI
bmir-radx:nih_fibromyalgia_1	rdfs:subClassOf	bmir-radx:nih_fibromyalgia_value	_IRI
bmir-radx:nih_nicotine_yn_99	rdfs:subClassOf	bmir-radx:nih_nicotine_yn_value	_IRI
obo:BFO_0000003	rdfs:subClassOf	obo:BFO_0000001	_IRI
bmir-radx:nih_no_sympt_0	rdfs:subClassOf	bmir-radx:nih_no_sympt_value	_IRI
bmir-radx:nih_heart_condition_99	rdfs:subClassOf	bmir-radx:nih_heart_condition_value	_IRI
bmir-radx:nih_migraines_1	rdfs:subClassOf	bmir-radx:nih_migraines_value	_IRI
bmir-radx:nih_premature_birth_3	rdfs:subClassOf	bmir-radx:nih_premature_birth_value	_IRI
obo:MONDO_0008383	rdfs:subClassOf	obo:MONDO_0005578	_IRI
obo:MONDO_0008383	rdfs:subClassOf	obo:MONDO_0005554	_IRI
obo:MONDO_0008383	rdfs:subClassOf	obo:MONDO_0000589	_IRI
obo:SYMP_0000488	rdfs:subClassOf	obo:SYMP_0000462	_IRI
bmir-radx:nih_chronic_kidney_disease_treatment_value	rdfs:subClassOf	bmir-radx:DataElementValue	_IRI
obo:MONDO_0005083	rdfs:subClassOf	obo:MONDO_0100118	_IRI
obo:MONDO_0005083	rdfs:subClassOf	obo:MONDO_0005046	_IRI
obo:MONDO_0005083	rdfs:subClassOf	obo:MONDO_0002406	_IRI
obo:SYMP_0000598	rdfs:subClassOf	obo:SYMP_0000514	_IRI
bmir-radx:nih_psoriasis	rdfs:subClassOf	<http://purl.org/blah#InflamatoryDiseaseDataElement>	_IRI
bmir-radx:nih_cancer_99	rdfs:subClassOf	bmir-radx:nih_cancer_value	_IRI
obo:SYMP_0000587	rdfs:subClassOf	obo:SYMP_0000514	_IRI
bmir-radx:nih_olfactory_1	rdfs:subClassOf	bmir-radx:nih_olfactory_value	_IRI
bmir-radx:nih_headache_98	rdfs:subClassOf	bmir-radx:nih_headache_value	_IRI
bmir-radx:nih_alc_sub_abuse_97	rdfs:subClassOf	bmir-radx:nih_alc_sub_abuse_value	_IRI
obo:SYMP_0000543	rdfs:subClassOf	obo:SYMP_0000410	_IRI
bmir-radx:nih_migraines_value	rdfs:subClassOf	bmir-radx:DataElementValue	_IRI
obo:MONDO_0005391	rdfs:subClassOf	obo:MONDO_0005071	_IRI
bmir-radx:nih_coronary_artery_disease_99	rdfs:subClassOf	bmir-radx:nih_coronary_artery_disease_value	_IRI
bmir-radx:nih_lifetime_use_alcohol_99	rdfs:subClassOf	bmir-radx:nih_lifetime_use_alcohol_value	_IRI
bmir-radx:nih_ethnicity	rdfs:subClassOf	bmir-radx:DataElement	_IRI
bmir-radx:nih_coronary_artery_disease_angina_98	rdfs:subClassOf	bmir-radx:nih_coronary_artery_disease_angina_value	_IRI
obo:GSSO_001811	rdfs:subClassOf	obo:NCIT_C21007	_IRI
bmir-radx:nih_arrhythmia_98	rdfs:subClassOf	bmir-radx:nih_arrhythmia_value	_IRI
bmir-radx:nih_history_smoking_98	rdfs:subClassOf	bmir-radx:nih_history_smoking_value	_IRI
bmir-radx:nih_age	rdfs:subClassOf	bmir-radx:DataElement	_IRI
obo:MONDO_0800064	rdfs:subClassOf	obo:MONDO_0019019	_IRI
obo:MONDO_0800064	rdfs:subClassOf	obo:MONDO_0018230	_IRI
obo:PATO_0000001	rdfs:subClassOf	bmir-radx:OtherThing	_IRI
bmir-radx:nih_copd_99	rdfs:subClassOf	bmir-radx:nih_copd_value	_IRI
obo:MONDO_0700096	rdfs:subClassOf	obo:MONDO_0000001	_IRI
bmir-radx:nih_olfactory_value	rdfs:subClassOf	bmir-radx:DataElementValue	_IRI
bmir-radx:nih_chd	rdfs:subClassOf	bmir-radx:CardioVascularDisorderDataElement	_IRI
bmir-radx:nih_pregnancy_1	rdfs:subClassOf	bmir-radx:nih_pregnancy_value	_IRI
evs:C25190	rdfs:subClassOf	evs:C20181	_IRI
bmir-radx:nih_thalassemia_99	rdfs:subClassOf	bmir-radx:nih_thalassemia_value	_IRI
bmir-radx:nih_obesity_1	rdfs:subClassOf	bmir-radx:nih_obesity_value	_IRI
bmir-radx:nih_alcohol_frequency_3	rdfs:subClassOf	bmir-radx:nih_alcohol_frequency_value	_IRI
bmir-radx:nih_muscle_ache_1	rdfs:subClassOf	bmir-radx:nih_muscle_ache_value	_IRI
bmir-radx:nih_arthritis_99	rdfs:subClassOf	bmir-radx:nih_arthritis_value	_IRI
bmir-radx:nih_employment_0	rdfs:subClassOf	bmir-radx:nih_employment_value	_IRI
bmir-radx:MentalHealthDataElement	rdfs:subClassOf	bmir-radx:Disease_Data_Element	_IRI
bmir-radx:nih_cholesterol_0	rdfs:subClassOf	bmir-radx:nih_cholesterol_value	_IRI
bmir-radx:nih_walk_climb_98	rdfs:subClassOf	bmir-radx:nih_walk_climb_value	_IRI
bmir-radx:nih_chf_98	rdfs:subClassOf	bmir-radx:nih_chf_value	_IRI
bmir-radx:nih_chronic_kidney_disease_treatment_1	rdfs:subClassOf	bmir-radx:nih_chronic_kidney_disease_treatment_value	_IRI
bmir-radx:nih_fibromyalgia_0	rdfs:subClassOf	bmir-radx:nih_fibromyalgia_value	_IRI
bmir-radx:nih_nicotine_yn_98	rdfs:subClassOf	bmir-radx:nih_nicotine_yn_value	_IRI
obo:BFO_0000002	rdfs:subClassOf	obo:BFO_0000001	_IRI
bmir-radx:nih_pregnancy_value	rdfs:subClassOf	bmir-radx:DataElementValue	_IRI
bmir-radx:nih_obesity_value	rdfs:subClassOf	bmir-radx:DataElementValue	_IRI
bmir-radx:nih_muscle_ache_value	rdfs:subClassOf	bmir-radx:DataElementValue	_IRI
bmir-radx:nih_other_chronic_cond_1	rdfs:subClassOf	bmir-radx:nih_other_chronic_cond_value	_IRI
bmir-radx:nih_heart_condition_98	rdfs:subClassOf	bmir-radx:nih_heart_condition_value	_IRI
bmir-radx:nih_migraines_0	rdfs:subClassOf	bmir-radx:nih_migraines_value	_IRI
bmir-radx:nih_premature_birth_2	rdfs:subClassOf	bmir-radx:nih_premature_birth_value	_IRI
bmir-radx:nih_alcohol_yrs_4	rdfs:subClassOf	bmir-radx:nih_alcohol_yrs_value	_IRI
obo:SYMP_0000388	rdfs:subClassOf	obo:SYMP_0000387	_IRI
obo:SYMP_0000146	rdfs:subClassOf	obo:SYMP_0000459	_IRI
bmir-radx:nih_anxiety_1	rdfs:subClassOf	bmir-radx:nih_anxiety_value	_IRI
bmir-radx:nih_fever_chills_1	rdfs:subClassOf	bmir-radx:nih_fever_chills_value	_IRI
bmir-radx:nih_education_5	rdfs:subClassOf	bmir-radx:nih_education_value	_IRI
obo:MONDO_0005093	rdfs:subClassOf	obo:MONDO_0002051	_IRI
obo:SYMP_0000487	rdfs:subClassOf	obo:SYMP_0000488	_IRI
obo:SYMP_0000245	rdfs:subClassOf	obo:SYMP_0000244	_IRI
obo:SYMP_0000124	rdfs:subClassOf	obo:SYMP_0000480	_IRI
bmir-radx:nih_other_chronic_cond_value	rdfs:subClassOf	bmir-radx:DataElementValue	_IRI
obo:SYMP_0000597	rdfs:subClassOf	obo:SYMP_0000462	_IRI
bmir-radx:nih_cancer_98	rdfs:subClassOf	bmir-radx:nih_cancer_value	_IRI
bmir-radx:nih_olfactory_0	rdfs:subClassOf	bmir-radx:nih_olfactory_value	_IRI
obo:MONDO_0005071	rdfs:subClassOf	obo:MONDO_0700096	_IRI
bmir-radx:nih_headache_97	rdfs:subClassOf	bmir-radx:nih_headache_value	_IRI
bmir-radx:nih_anxiety_value	rdfs:subClassOf	bmir-radx:DataElementValue	_IRI
obo:SYMP_0020045	rdfs:subClassOf	obo:SYMP_0000410	_IRI
bmir-radx:nih_fever_chills_value	rdfs:subClassOf	bmir-radx:DataElementValue	_IRI
obo:HP_0000598	rdfs:subClassOf	obo:HP_0000118	_IRI
