subject	predicate	object	datatype
obo:MONDO_0004995	rdfs:seeAlso	bmir-radx:nih_chf	_IRI
obo:MONDO_0004995	rdfs:seeAlso	bmir-radx:nih_cardiovascular_disease	_IRI
obo:MONDO_0004995	rdfs:seeAlso	bmir-radx:nih_heart_attack	_IRI
obo:MONDO_0004995	rdfs:seeAlso	bmir-radx:nih_af	_IRI
obo:MONDO_0004995	rdfs:seeAlso	bmir-radx:nih_coronary_artery_disease_angina	_IRI
obo:MONDO_0004995	rdfs:seeAlso	bmir-radx:nih_hypertension	_IRI
obo:MONDO_0004995	rdfs:seeAlso	bmir-radx:nih_coronary_artery_disease	_IRI
obo:MONDO_0004995	rdfs:seeAlso	bmir-radx:nih_migraines	_IRI
bmir-radx:nih_immunodeficiency_1	rdfs:seeAlso	bmir-radx:nih_immunodeficiency	_IRI
bmir-radx:nih_immuno_compromised_solid_organ_1	rdfs:seeAlso	bmir-radx:nih_immuno_compromised_solid_organ	_IRI
obo:MONDO_0045024	rdfs:seeAlso	bmir-radx:nih_cancer_past_yr	_IRI
obo:MONDO_0045024	rdfs:seeAlso	bmir-radx:nih_cancer_active_treatment	_IRI
obo:MONDO_0045024	rdfs:seeAlso	bmir-radx:nih_cancer	_IRI
obo:MONDO_0022034	rdfs:seeAlso	bmir-radx:nih_hiv	_IRI
obo:MONDO_0024575	rdfs:seeAlso	bmir-radx:nih_gestational_diabetes	_IRI
bmir-radx:nih_cardiovascular_disease_1	rdfs:seeAlso	bmir-radx:nih_cardiovascular_disease	_IRI
obo:MONDO_0000001	rdfs:seeAlso	bmir-radx:nih_chronic_kidney_disease	_IRI
obo:MONDO_0000001	rdfs:seeAlso	bmir-radx:nih_osteoporosis	_IRI
obo:MONDO_0000001	rdfs:seeAlso	bmir-radx:nih_coronary_artery_disease_angina	_IRI
obo:MONDO_0000001	rdfs:seeAlso	bmir-radx:nih_memory	_IRI
obo:MONDO_0000001	rdfs:seeAlso	bmir-radx:nih_copd_plus	_IRI
obo:MONDO_0000001	rdfs:seeAlso	bmir-radx:nih_cardiovascular_disease	_IRI
obo:MONDO_0000001	rdfs:seeAlso	bmir-radx:nih_serious_mental_illness	_IRI
obo:MONDO_0000001	rdfs:seeAlso	bmir-radx:nih_t1d	_IRI
obo:MONDO_0000001	rdfs:seeAlso	bmir-radx:nih_depression	_IRI
obo:MONDO_0000001	rdfs:seeAlso	bmir-radx:nih_blind	_IRI
obo:MONDO_0000001	rdfs:seeAlso	bmir-radx:nih_pcos	_IRI
obo:MONDO_0000001	rdfs:seeAlso	bmir-radx:nih_thalassemia	_IRI
obo:MONDO_0000001	rdfs:seeAlso	bmir-radx:nih_sleep_apnea	_IRI
obo:MONDO_0000001	rdfs:seeAlso	bmir-radx:nih_t2dm	_IRI
obo:MONDO_0000001	rdfs:seeAlso	bmir-radx:nih_copd	_IRI
obo:MONDO_0000001	rdfs:seeAlso	bmir-radx:nih_arthritis	_IRI
obo:MONDO_0000001	rdfs:seeAlso	bmir-radx:nih_conjunctivitis	_IRI
obo:MONDO_0000001	rdfs:seeAlso	bmir-radx:nih_lupus	_IRI
obo:MONDO_0000001	rdfs:seeAlso	bmir-radx:nih_stroke	_IRI
obo:MONDO_0000001	rdfs:seeAlso	bmir-radx:nih_af	_IRI
obo:MONDO_0000001	rdfs:seeAlso	bmir-radx:nih_thyroid	_IRI
obo:MONDO_0000001	rdfs:seeAlso	bmir-radx:nih_heart_attack	_IRI
obo:MONDO_0000001	rdfs:seeAlso	bmir-radx:nih_migraines	_IRI
obo:MONDO_0000001	rdfs:seeAlso	bmir-radx:nih_insomnia	_IRI
obo:MONDO_0000001	rdfs:seeAlso	bmir-radx:nih_fibromyalgia	_IRI
obo:MONDO_0000001	rdfs:seeAlso	bmir-radx:nih_ibs	_IRI
obo:MONDO_0000001	rdfs:seeAlso	bmir-radx:nih_liver_disease	_IRI
obo:MONDO_0000001	rdfs:seeAlso	bmir-radx:nih_obesity	_IRI
obo:MONDO_0000001	rdfs:seeAlso	bmir-radx:nih_asthma	_IRI
obo:MONDO_0000001	rdfs:seeAlso	bmir-radx:nih_ibd	_IRI
obo:MONDO_0000001	rdfs:seeAlso	bmir-radx:nih_autoimm	_IRI
obo:MONDO_0000001	rdfs:seeAlso	bmir-radx:nih_psoriasis	_IRI
obo:MONDO_0000001	rdfs:seeAlso	bmir-radx:nih_diabetes	_IRI
obo:MONDO_0000001	rdfs:seeAlso	bmir-radx:nih_neurological_condition	_IRI
obo:MONDO_0000001	rdfs:seeAlso	bmir-radx:nih_ms	_IRI
obo:MONDO_0000001	rdfs:seeAlso	bmir-radx:nih_cld_bpd	_IRI
obo:MONDO_0000001	rdfs:seeAlso	bmir-radx:nih_renal	_IRI
obo:MONDO_0000001	rdfs:seeAlso	bmir-radx:nih_chronic_kidney_disease_treatment	_IRI
obo:MONDO_0000001	rdfs:seeAlso	bmir-radx:nih_rls	_IRI
obo:MONDO_0000001	rdfs:seeAlso	bmir-radx:nih_chf	_IRI
obo:MONDO_0000001	rdfs:seeAlso	bmir-radx:nih_ra	_IRI
obo:MONDO_0000001	rdfs:seeAlso	bmir-radx:nih_neurodegenerative	_IRI
obo:MONDO_0000001	rdfs:seeAlso	bmir-radx:nih_cancer	_IRI
obo:MONDO_0000001	rdfs:seeAlso	bmir-radx:nih_hypertension	_IRI
obo:MONDO_0000001	rdfs:seeAlso	bmir-radx:nih_cancer_active_treatment	_IRI
obo:MONDO_0000001	rdfs:seeAlso	bmir-radx:nih_chronic_lung_disease	_IRI
obo:MONDO_0000001	rdfs:seeAlso	bmir-radx:nih_gestational_diabetes	_IRI
obo:MONDO_0000001	rdfs:seeAlso	bmir-radx:nih_cancer_past_yr	_IRI
obo:MONDO_0000001	rdfs:seeAlso	bmir-radx:nih_alz	_IRI
obo:MONDO_0000001	rdfs:seeAlso	bmir-radx:nih_gerd	_IRI
obo:MONDO_0000001	rdfs:seeAlso	bmir-radx:nih_mental_health_disorder	_IRI
obo:MONDO_0000001	rdfs:seeAlso	bmir-radx:nih_sickle_cell_disease	_IRI
obo:MONDO_0000001	rdfs:seeAlso	bmir-radx:nih_chronic_lung	_IRI
obo:MONDO_0000001	rdfs:seeAlso	bmir-radx:nih_hiv	_IRI
obo:MONDO_0000001	rdfs:seeAlso	bmir-radx:nih_anxiety	_IRI
obo:MONDO_0000001	rdfs:seeAlso	bmir-radx:nih_cf	_IRI
obo:MONDO_0000001	rdfs:seeAlso	bmir-radx:nih_alc_sub_abuse	_IRI
obo:MONDO_0000001	rdfs:seeAlso	bmir-radx:nih_immunodeficiency	_IRI
obo:MONDO_0000001	rdfs:seeAlso	bmir-radx:nih_anemia	_IRI
obo:MONDO_0000001	rdfs:seeAlso	bmir-radx:nih_seasonal_allergies	_IRI
obo:MONDO_0000001	rdfs:seeAlso	bmir-radx:nih_heart_condition	_IRI
obo:MONDO_0000001	rdfs:seeAlso	bmir-radx:nih_chd	_IRI
obo:MONDO_0000001	rdfs:seeAlso	bmir-radx:nih_coronary_artery_disease	_IRI
obo:MONDO_0000001	rdfs:seeAlso	bmir-radx:nih_othermh	_IRI
bmir-radx:nih_health_status_4	rdfs:seeAlso	bmir-radx:nih_health_status	_IRI
obo:MONDO_0011122	rdfs:seeAlso	bmir-radx:nih_obesity	_IRI
bmir-radx:nih_rls_0	rdfs:seeAlso	bmir-radx:nih_rls	_IRI
bmir-radx:nih_substance_use_value	rdfs:seeAlso	bmir-radx:nih_substance_use	_IRI
bmir-radx:nih_race_6	rdfs:seeAlso	bmir-radx:nih_race	_IRI
obo:MONDO_0000771	rdfs:seeAlso	bmir-radx:nih_seasonal_allergies	_IRI
bmir-radx:nih_vape_freq_99	rdfs:seeAlso	bmir-radx:nih_vape_freq	_IRI
obo:MONDO_0021682	rdfs:seeAlso	bmir-radx:nih_hiv	_IRI
bmir-radx:nih_abdom_pain_98	rdfs:seeAlso	bmir-radx:nih_abdom_pain	_IRI
obo:MONDO_0044991	rdfs:seeAlso	bmir-radx:nih_gerd	_IRI
bmir-radx:nih_tobacco_97	rdfs:seeAlso	bmir-radx:nih_tobacco	_IRI
bmir-radx:nih_copd_plus_0	rdfs:seeAlso	bmir-radx:nih_copd_plus	_IRI
obo:MONDO_0005039	rdfs:seeAlso	bmir-radx:nih_hiv	_IRI
bmir-radx:nih_smoking_yn	rdfs:seeAlso	bmir-radx:nih_smoking_yn_97	_IRI
bmir-radx:nih_smoking_yn	rdfs:seeAlso	bmir-radx:nih_smoking_yn_0	_IRI
bmir-radx:nih_smoking_yn	rdfs:seeAlso	bmir-radx:nih_smoking_yn_99	_IRI
bmir-radx:nih_smoking_yn	rdfs:seeAlso	obo:NBO_0045002	_IRI
bmir-radx:nih_smoking_yn	rdfs:seeAlso	bmir-radx:nih_smoking_yn_98	_IRI
bmir-radx:nih_smoking_yn	rdfs:seeAlso	evs:C17934	_IRI
bmir-radx:nih_smoking_yn	rdfs:seeAlso	bmir-radx:nih_smoking_yn_1	_IRI
bmir-radx:nih_substance_use_1	rdfs:seeAlso	bmir-radx:nih_substance_use	_IRI
bmir-radx:nih_pcos_0	rdfs:seeAlso	bmir-radx:nih_pcos	_IRI
bmir-radx:nih_height_category_3	rdfs:seeAlso	bmir-radx:nih_height_category	_IRI
bmir-radx:nih_immunodeficiency_value	rdfs:seeAlso	bmir-radx:nih_immunodeficiency	_IRI
bmir-radx:nih_dress_bathe	rdfs:seeAlso	bmir-radx:nih_dress_bathe_97	_IRI
bmir-radx:nih_dress_bathe	rdfs:seeAlso	bmir-radx:nih_dress_bathe_1	_IRI
bmir-radx:nih_dress_bathe	rdfs:seeAlso	evs:C95544	_IRI
bmir-radx:nih_dress_bathe	rdfs:seeAlso	bmir-radx:nih_dress_bathe_0	_IRI
bmir-radx:nih_dress_bathe	rdfs:seeAlso	bmir-radx:nih_dress_bathe_98	_IRI
bmir-radx:nih_dress_bathe	rdfs:seeAlso	bmir-radx:nih_dress_bathe_99	_IRI
bmir-radx:nih_dress_bathe	rdfs:seeAlso	evs:C131923	_IRI
obo:MONDO_0005578	rdfs:seeAlso	bmir-radx:nih_ra	_IRI
obo:MONDO_0005578	rdfs:seeAlso	bmir-radx:nih_arthritis	_IRI
bmir-radx:nih_cardiovascular_disease_value	rdfs:seeAlso	bmir-radx:nih_cardiovascular_disease	_IRI
evs:C17468	rdfs:seeAlso	bmir-radx:nih_education_yrs	_IRI
evs:C17468	rdfs:seeAlso	bmir-radx:nih_education	_IRI
obo:SYMP_0000719	rdfs:seeAlso	bmir-radx:nih_memory	_IRI
bmir-radx:nih_immuno_compromised_solid_organ_value	rdfs:seeAlso	bmir-radx:nih_immuno_compromised_solid_organ	_IRI
bmir-radx:nih_conjunctivitis_97	rdfs:seeAlso	bmir-radx:nih_conjunctivitis	_IRI
evs:C3367	rdfs:seeAlso	bmir-radx:nih_pregnancy	_IRI
evs:C3367	rdfs:seeAlso	bmir-radx:nih_other_chronic_cond	_IRI
evs:C3367	rdfs:seeAlso	bmir-radx:nih_chronic_pain	_IRI
evs:C3367	rdfs:seeAlso	bmir-radx:nih_rash_toes	_IRI
evs:C3367	rdfs:seeAlso	bmir-radx:nih_cholesterol	_IRI
bmir-radx:nih_vaping_yn_98	rdfs:seeAlso	bmir-radx:nih_vaping_yn	_IRI
evs:C19700	rdfs:seeAlso	bmir-radx:nih_cancer_active_treatment	_IRI
bmir-radx:nih_t2dm	rdfs:seeAlso	bmir-radx:nih_t2dm_0	_IRI
bmir-radx:nih_t2dm	rdfs:seeAlso	bmir-radx:nih_t2dm_98	_IRI
bmir-radx:nih_t2dm	rdfs:seeAlso	bmir-radx:nih_t2dm_99	_IRI
bmir-radx:nih_t2dm	rdfs:seeAlso	bmir-radx:nih_t2dm_1	_IRI
bmir-radx:nih_t2dm	rdfs:seeAlso	bmir-radx:nih_t2dm_97	_IRI
bmir-radx:nih_t2dm	rdfs:seeAlso	obo:MONDO_0005148	_IRI
evs:C157356	rdfs:seeAlso	bmir-radx:nih_insurance	_IRI
obo:MONDO_0700007	rdfs:seeAlso	bmir-radx:nih_fibromyalgia	_IRI
bmir-radx:nih_immuno_compromised_solid_organ_99	rdfs:seeAlso	bmir-radx:nih_immuno_compromised_solid_organ	_IRI
bmir-radx:nih_immunodeficiency_0	rdfs:seeAlso	bmir-radx:nih_immunodeficiency	_IRI
bmir-radx:nih_cardiovascular_disease_99	rdfs:seeAlso	bmir-radx:nih_cardiovascular_disease	_IRI
bmir-radx:nih_immunodeficiency_99	rdfs:seeAlso	bmir-radx:nih_immunodeficiency	_IRI
bmir-radx:nih_immuno_compromised_solid_organ_0	rdfs:seeAlso	bmir-radx:nih_immuno_compromised_solid_organ	_IRI
bmir-radx:nih_cardiovascular_disease_0	rdfs:seeAlso	bmir-radx:nih_cardiovascular_disease	_IRI
bmir-radx:nih_health_status_3	rdfs:seeAlso	bmir-radx:nih_health_status	_IRI
obo:MONDO_0000473	rdfs:seeAlso	bmir-radx:nih_hypertension	_IRI
obo:MONDO_0000473	rdfs:seeAlso	bmir-radx:nih_coronary_artery_disease_angina	_IRI
obo:MONDO_0000473	rdfs:seeAlso	bmir-radx:nih_coronary_artery_disease	_IRI
obo:MONDO_0000462	rdfs:seeAlso	bmir-radx:nih_conjunctivitis	_IRI
bmir-radx:nih_vaping_yn_1	rdfs:seeAlso	bmir-radx:nih_vaping_yn	_IRI
bmir-radx:nih_cancer_past_yr	rdfs:seeAlso	bmir-radx:nih_cancer_past_yr_97	_IRI
bmir-radx:nih_cancer_past_yr	rdfs:seeAlso	bmir-radx:nih_cancer_past_yr_98	_IRI
bmir-radx:nih_cancer_past_yr	rdfs:seeAlso	bmir-radx:nih_cancer_past_yr_0	_IRI
bmir-radx:nih_cancer_past_yr	rdfs:seeAlso	obo:MONDO_0004992	_IRI
bmir-radx:nih_cancer_past_yr	rdfs:seeAlso	bmir-radx:nih_cancer_past_yr_1	_IRI
bmir-radx:nih_cancer_past_yr	rdfs:seeAlso	bmir-radx:nih_cancer_past_yr_99	_IRI
bmir-radx:nih_race_5	rdfs:seeAlso	bmir-radx:nih_race	_IRI
bmir-radx:nih_vape_freq_98	rdfs:seeAlso	bmir-radx:nih_vape_freq	_IRI
obo:MONDO_0019019	rdfs:seeAlso	bmir-radx:nih_osteoporosis	_IRI
obo:MONDO_0021681	rdfs:seeAlso	bmir-radx:nih_hiv	_IRI
bmir-radx:nih_vape_freq_value	rdfs:seeAlso	bmir-radx:nih_vape_freq	_IRI
obo:GO_0051704	rdfs:seeAlso	bmir-radx:nih_premature_birth	_IRI
bmir-radx:nih_abdom_pain_97	rdfs:seeAlso	bmir-radx:nih_abdom_pain	_IRI
bmir-radx:nih_substance_use_99	rdfs:seeAlso	bmir-radx:nih_substance_use	_IRI
bmir-radx:nih_height	rdfs:seeAlso	obo:PATO_0000119	_IRI
bmir-radx:nih_substance_use_0	rdfs:seeAlso	bmir-radx:nih_substance_use	_IRI
bmir-radx:nih_osteoporosis	rdfs:seeAlso	bmir-radx:nih_osteoporosis_99	_IRI
bmir-radx:nih_osteoporosis	rdfs:seeAlso	bmir-radx:nih_osteoporosis_97	_IRI
bmir-radx:nih_osteoporosis	rdfs:seeAlso	bmir-radx:nih_osteoporosis_0	_IRI
bmir-radx:nih_osteoporosis	rdfs:seeAlso	bmir-radx:nih_osteoporosis_1	_IRI
bmir-radx:nih_osteoporosis	rdfs:seeAlso	obo:MONDO_0005298	_IRI
bmir-radx:nih_osteoporosis	rdfs:seeAlso	bmir-radx:nih_osteoporosis_98	_IRI
obo:MONDO_0005148	rdfs:seeAlso	bmir-radx:nih_t2dm	_IRI
obo:MONDO_0005137	rdfs:seeAlso	bmir-radx:nih_obesity	_IRI
bmir-radx:nih_height_category_2	rdfs:seeAlso	bmir-radx:nih_height_category	_IRI
evs:C17005	rdfs:seeAlso	bmir-radx:nih_iv_drug_use	_IRI
evs:C17005	rdfs:seeAlso	bmir-radx:nih_ethnicity	_IRI
bmir-radx:nih_alcohol_yrs	rdfs:seeAlso	bmir-radx:nih_alcohol_yrs_2	_IRI
bmir-radx:nih_alcohol_yrs	rdfs:seeAlso	obo:NBO_0000131	_IRI
bmir-radx:nih_alcohol_yrs	rdfs:seeAlso	bmir-radx:nih_alcohol_yrs_0	_IRI
bmir-radx:nih_alcohol_yrs	rdfs:seeAlso	obo:GSSO_006602	_IRI
bmir-radx:nih_alcohol_yrs	rdfs:seeAlso	bmir-radx:nih_alcohol_yrs_4	_IRI
bmir-radx:nih_alcohol_yrs	rdfs:seeAlso	evs:C16273	_IRI
bmir-radx:nih_alcohol_yrs	rdfs:seeAlso	bmir-radx:nih_alcohol_yrs_3	_IRI
bmir-radx:nih_alcohol_yrs	rdfs:seeAlso	evs:C81229	_IRI
bmir-radx:nih_alcohol_yrs	rdfs:seeAlso	bmir-radx:nih_alcohol_yrs_99	_IRI
bmir-radx:nih_alcohol_yrs	rdfs:seeAlso	bmir-radx:nih_alcohol_yrs_1	_IRI
bmir-radx:nih_alcohol_yrs	rdfs:seeAlso	bmir-radx:nih_alcohol_yrs_98	_IRI
obo:MONDO_0005324	rdfs:seeAlso	bmir-radx:nih_seasonal_allergies	_IRI
bmir-radx:nih_vaping_yn_value	rdfs:seeAlso	bmir-radx:nih_vaping_yn	_IRI
obo:MONDO_0003014	rdfs:seeAlso	bmir-radx:nih_seasonal_allergies	_IRI
obo:SYMP_0000828	rdfs:seeAlso	bmir-radx:nih_red_eyes	_IRI
bmir-radx:nih_vape_freq_1	rdfs:seeAlso	bmir-radx:nih_vape_freq	_IRI
obo:SYMP_0000817	rdfs:seeAlso	bmir-radx:nih_memory	_IRI
obo:MONDO_0002254	rdfs:seeAlso	bmir-radx:nih_ibs	_IRI
obo:MONDO_0002254	rdfs:seeAlso	bmir-radx:nih_pcos	_IRI
obo:MONDO_0002254	rdfs:seeAlso	bmir-radx:nih_fibromyalgia	_IRI
bmir-radx:nih_depression	rdfs:seeAlso	bmir-radx:nih_depression_1	_IRI
bmir-radx:nih_depression	rdfs:seeAlso	bmir-radx:nih_depression_97	_IRI
bmir-radx:nih_depression	rdfs:seeAlso	bmir-radx:nih_depression_98	_IRI
bmir-radx:nih_depression	rdfs:seeAlso	bmir-radx:nih_depression_0	_IRI
bmir-radx:nih_depression	rdfs:seeAlso	bmir-radx:nih_depression_99	_IRI
bmir-radx:nih_depression	rdfs:seeAlso	obo:MONDO_0002050	_IRI
evs:C16564	rdfs:seeAlso	bmir-radx:nih_ethnicity	_IRI
evs:C18742	rdfs:seeAlso	bmir-radx:nih_errand	_IRI
evs:C18742	rdfs:seeAlso	bmir-radx:nih_dress_bathe	_IRI
evs:C18742	rdfs:seeAlso	bmir-radx:nih_nicotine_yn	_IRI
evs:C18742	rdfs:seeAlso	bmir-radx:nih_walk_climb	_IRI
evs:C18742	rdfs:seeAlso	bmir-radx:nih_cig_smoke_freq	_IRI
evs:C18742	rdfs:seeAlso	bmir-radx:nih_vape_freq	_IRI
obo:MONDO_0002232	rdfs:seeAlso	bmir-radx:nih_seasonal_allergies	_IRI
bmir-radx:nih_vaping_yn_97	rdfs:seeAlso	bmir-radx:nih_vaping_yn	_IRI
bmir-radx:nih_rls_99	rdfs:seeAlso	bmir-radx:nih_rls	_IRI
bmir-radx:nih_hypertension	rdfs:seeAlso	bmir-radx:nih_hypertension_1	_IRI
bmir-radx:nih_hypertension	rdfs:seeAlso	bmir-radx:nih_hypertension_99	_IRI
bmir-radx:nih_hypertension	rdfs:seeAlso	bmir-radx:nih_hypertension_0	_IRI
bmir-radx:nih_hypertension	rdfs:seeAlso	obo:MONDO_0005044	_IRI
bmir-radx:nih_hypertension	rdfs:seeAlso	bmir-radx:nih_hypertension_98	_IRI
bmir-radx:nih_hypertension	rdfs:seeAlso	bmir-radx:nih_hypertension_97	_IRI
bmir-radx:nih_immuno_compromised_solid_organ_98	rdfs:seeAlso	bmir-radx:nih_immuno_compromised_solid_organ	_IRI
bmir-radx:nih_cardiovascular_disease_98	rdfs:seeAlso	bmir-radx:nih_cardiovascular_disease	_IRI
obo:MONDO_0002562	rdfs:seeAlso	bmir-radx:nih_ms	_IRI
bmir-radx:nih_immunodeficiency_98	rdfs:seeAlso	bmir-radx:nih_immunodeficiency	_IRI
bmir-radx:nih_height_category_value	rdfs:seeAlso	bmir-radx:nih_height_category	_IRI
bmir-radx:nih_abdom_pain_value	rdfs:seeAlso	bmir-radx:nih_abdom_pain	_IRI
evs:C27993	rdfs:seeAlso	bmir-radx:nih_immunocompromised	_IRI
evs:C27993	rdfs:seeAlso	bmir-radx:nih_immuno_compromised_solid_organ	_IRI
bmir-radx:nih_health_status_2	rdfs:seeAlso	bmir-radx:nih_health_status	_IRI
evs:C16960	rdfs:seeAlso	bmir-radx:nih_cancer_active_treatment	_IRI
bmir-radx:nih_vaping_yn_0	rdfs:seeAlso	bmir-radx:nih_vaping_yn	_IRI
evs:C199001	rdfs:seeAlso	bmir-radx:nih_cancer_active_treatment	_IRI
evs:C691	rdfs:seeAlso	bmir-radx:nih_nicotine_yn	_IRI
bmir-radx:nih_race_4	rdfs:seeAlso	bmir-radx:nih_race	_IRI
bmir-radx:nih_ms	rdfs:seeAlso	bmir-radx:nih_ms_99	_IRI
bmir-radx:nih_ms	rdfs:seeAlso	bmir-radx:nih_ms_1	_IRI
bmir-radx:nih_ms	rdfs:seeAlso	bmir-radx:nih_ms_97	_IRI
bmir-radx:nih_ms	rdfs:seeAlso	obo:MONDO_0005301	_IRI
bmir-radx:nih_ms	rdfs:seeAlso	bmir-radx:nih_ms_0	_IRI
bmir-radx:nih_ms	rdfs:seeAlso	bmir-radx:nih_ms_98	_IRI
bmir-radx:nih_conjunctivitis_1	rdfs:seeAlso	bmir-radx:nih_conjunctivitis	_IRI
bmir-radx:nih_pcos_99	rdfs:seeAlso	bmir-radx:nih_pcos	_IRI
bmir-radx:nih_alcohol_yn	rdfs:seeAlso	evs:C81229	_IRI
bmir-radx:nih_alcohol_yn	rdfs:seeAlso	bmir-radx:nih_alcohol_yn_98	_IRI
bmir-radx:nih_alcohol_yn	rdfs:seeAlso	obo:GSSO_006602	_IRI
bmir-radx:nih_alcohol_yn	rdfs:seeAlso	bmir-radx:nih_alcohol_yn_99	_IRI
bmir-radx:nih_alcohol_yn	rdfs:seeAlso	evs:C16273	_IRI
bmir-radx:nih_alcohol_yn	rdfs:seeAlso	obo:NBO_0000131	_IRI
bmir-radx:nih_alcohol_yn	rdfs:seeAlso	bmir-radx:nih_alcohol_yn_1	_IRI
bmir-radx:nih_alcohol_yn	rdfs:seeAlso	bmir-radx:nih_alcohol_yn_0	_IRI
bmir-radx:nih_alcohol_yn	rdfs:seeAlso	bmir-radx:nih_alcohol_yn_97	_IRI
bmir-radx:nih_copd_plus_99	rdfs:seeAlso	bmir-radx:nih_copd_plus	_IRI
bmir-radx:nih_substance_use_98	rdfs:seeAlso	bmir-radx:nih_substance_use	_IRI
obo:MONDO_0005147	rdfs:seeAlso	bmir-radx:nih_t1d	_IRI
obo:MONDO_0005015	rdfs:seeAlso	bmir-radx:nih_diabetes	_IRI
obo:MONDO_0005015	rdfs:seeAlso	bmir-radx:nih_t1d	_IRI
obo:MONDO_0005015	rdfs:seeAlso	bmir-radx:nih_t2dm	_IRI
obo:MONDO_0005015	rdfs:seeAlso	bmir-radx:nih_gestational_diabetes	_IRI
bmir-radx:nih_height_category_1	rdfs:seeAlso	bmir-radx:nih_height_category	_IRI
bmir-radx:nih_abdom_pain_1	rdfs:seeAlso	bmir-radx:nih_abdom_pain	_IRI
obo:MONDO_0019755	rdfs:seeAlso	bmir-radx:nih_cld_bpd	_IRI
bmir-radx:nih_deaf	rdfs:seeAlso	bmir-radx:nih_deaf_99	_IRI
bmir-radx:nih_deaf	rdfs:seeAlso	bmir-radx:nih_deaf_1	_IRI
bmir-radx:nih_deaf	rdfs:seeAlso	obo:SYMP_0000019	_IRI
bmir-radx:nih_deaf	rdfs:seeAlso	obo:HP_0000364	_IRI
bmir-radx:nih_deaf	rdfs:seeAlso	bmir-radx:nih_deaf_98	_IRI
bmir-radx:nih_deaf	rdfs:seeAlso	bmir-radx:nih_deaf_97	_IRI
bmir-radx:nih_deaf	rdfs:seeAlso	bmir-radx:nih_deaf_0	_IRI
bmir-radx:nih_cig_smoke_freq	rdfs:seeAlso	bmir-radx:nih_cig_smoke_freq_2	_IRI
bmir-radx:nih_cig_smoke_freq	rdfs:seeAlso	evs:C68751	_IRI
bmir-radx:nih_cig_smoke_freq	rdfs:seeAlso	evs:C173060	_IRI
bmir-radx:nih_cig_smoke_freq	rdfs:seeAlso	bmir-radx:nih_cig_smoke_freq_3	_IRI
bmir-radx:nih_cig_smoke_freq	rdfs:seeAlso	bmir-radx:nih_cig_smoke_freq_99	_IRI
bmir-radx:nih_cig_smoke_freq	rdfs:seeAlso	bmir-radx:nih_cig_smoke_freq_1	_IRI
bmir-radx:nih_cig_smoke_freq	rdfs:seeAlso	evs:C19796	_IRI
bmir-radx:nih_cig_smoke_freq	rdfs:seeAlso	bmir-radx:nih_cig_smoke_freq_0	_IRI
bmir-radx:nih_cig_smoke_freq	rdfs:seeAlso	bmir-radx:nih_cig_smoke_freq_98	_IRI
bmir-radx:nih_conjunctivitis_value	rdfs:seeAlso	bmir-radx:nih_conjunctivitis	_IRI
obo:MONDO_0005554	rdfs:seeAlso	bmir-radx:nih_lupus	_IRI
obo:MONDO_0005554	rdfs:seeAlso	bmir-radx:nih_arthritis	_IRI
obo:MONDO_0005554	rdfs:seeAlso	bmir-radx:nih_ra	_IRI
bmir-radx:nih_education	rdfs:seeAlso	bmir-radx:nih_education_0	_IRI
bmir-radx:nih_education	rdfs:seeAlso	bmir-radx:nih_education_3	_IRI
bmir-radx:nih_education	rdfs:seeAlso	bmir-radx:nih_education_4	_IRI
bmir-radx:nih_education	rdfs:seeAlso	bmir-radx:nih_education_1	_IRI
bmir-radx:nih_education	rdfs:seeAlso	bmir-radx:nih_education_2	_IRI
bmir-radx:nih_education	rdfs:seeAlso	bmir-radx:nih_education_98	_IRI
bmir-radx:nih_education	rdfs:seeAlso	evs:C17953	_IRI
bmir-radx:nih_education	rdfs:seeAlso	bmir-radx:nih_education_99	_IRI
bmir-radx:nih_education	rdfs:seeAlso	bmir-radx:nih_education_5	_IRI
bmir-radx:nih_education	rdfs:seeAlso	bmir-radx:nih_education_97	_IRI
bmir-radx:nih_vape_freq_0	rdfs:seeAlso	bmir-radx:nih_vape_freq	_IRI
obo:MONDO_0005301	rdfs:seeAlso	bmir-radx:nih_ms	_IRI
bmir-radx:nih_rls_98	rdfs:seeAlso	bmir-radx:nih_rls	_IRI
bmir-radx:nih_tobacco_value	rdfs:seeAlso	bmir-radx:nih_tobacco	_IRI
obo:MONDO_0004992	rdfs:seeAlso	bmir-radx:nih_cancer	_IRI
obo:MONDO_0004992	rdfs:seeAlso	bmir-radx:nih_cancer_past_yr	_IRI
obo:MONDO_0004992	rdfs:seeAlso	bmir-radx:nih_cancer_active_treatment	_IRI
bmir-radx:nih_other_symp_99	rdfs:seeAlso	bmir-radx:nih_other_symp	_IRI
obo:MONDO_0004981	rdfs:seeAlso	bmir-radx:nih_af	_IRI
bmir-radx:nih_immuno_compromised_solid_organ_97	rdfs:seeAlso	bmir-radx:nih_immuno_compromised_solid_organ	_IRI
bmir-radx:nih_cardiovascular_disease_97	rdfs:seeAlso	bmir-radx:nih_cardiovascular_disease	_IRI
evs:C26683	rdfs:seeAlso	bmir-radx:nih_cholesterol	_IRI
bmir-radx:nih_immunodeficiency_97	rdfs:seeAlso	bmir-radx:nih_immunodeficiency	_IRI
bmir-radx:nih_fatigue	rdfs:seeAlso	bmir-radx:nih_fatigue_99	_IRI
